floor,start_x,start_y,start_type,start_name,goal_x,goal_y,goal_type,goal_name,route
Planta0,1188,608,NOFUNCIONAL,AscensorInterior,1071,318,PG,PG,"[(1180, 600), (1184, 596), (1190, 590), (1195, 590), (1200, 590), (1205, 590), (1210, 590), (1215, 590), (1220, 590), (1225, 590), (1230, 590), (1235, 590), (1240, 590), (1245, 590), (1250, 590), (1255, 590), (1260, 590), (1265, 590), (1270, 590), (1275, 590), (1280, 590), (1284, 586), (1287, 583), (1291, 579), (1294, 576), (1298, 572), (1301, 569), (1305, 565), (1310, 560), (1310, 555), (1310, 550), (1310, 545), (1310, 540), (1310, 535), (1310, 530), (1314, 526), (1317, 523), (1321, 519), (1324, 516), (1330, 510), (1334, 514), (1340, 520), (1345, 520), (1350, 520), (1355, 520), (1360, 520), (1365, 520), (1370, 520), (1375, 520), (1380, 520), (1385, 520), (1390, 520), (1395, 520), (1400, 520), (1404, 516), (1407, 513), (1411, 509), (1414, 506), (1418, 502), (1421, 499), (1425, 495), (1430, 490), (1426, 486), (1423, 483), (1419, 479), (1416, 476), (1412, 472), (1409, 469), (1405, 465), (1400, 460), (1395, 460), (1390, 460), (1385, 460), (1380, 460), (1375, 460), (1370, 460), (1366, 456), (1363, 453), (1359, 449), (1356, 446), (1352, 442), (1349, 439), (1345, 435), (1340, 430), (1335, 430), (1330, 430), (1325, 430), (1320, 430), (1315, 430), (1310, 430), (1306, 426), (1303, 423), (1299, 419), (1296, 416), (1292, 412), (1289, 409), (1285, 405), (1280, 400), (1275, 400), (1270, 400), (1265, 400), (1260, 400), (1255, 400), (1250, 400), (1246, 396), (1243, 393), (1239, 389), (1236, 386), (1232, 382), (1229, 379), (1225, 375), (1220, 370), (1216, 366), (1213, 363), (1209, 359), (1206, 356), (1202, 352), (1199, 349), (1195, 345), (1190, 340), (1186, 336), (1183, 333), (1179, 329), (1176, 326), (1172, 322), (1169, 319), (1165, 315), (1160, 310), (1155, 310), (1150, 310), (1145, 310), (1140, 310), (1135, 310), (1130, 310), (1125, 310), (1120, 310), (1115, 310), (1110, 310), (1105, 310), (1100, 310), (1095, 310), (1090, 310), (1085, 310), (1080, 310), (1075, 310), (1070, 310)]"
Planta0,1188,608,NOFUNCIONAL,AscensorInterior,1519,315,Hidromasaje,Hidromasaje,"[(1180, 600), (1184, 596), (1190, 590), (1195, 590), (1200, 590), (1205, 590), (1210, 590), (1215, 590), (1220, 590), (1225, 590), (1230, 590), (1235, 590), (1240, 590), (1245, 590), (1250, 590), (1255, 590), (1260, 590), (1265, 590), (1270, 590), (1275, 590), (1280, 590), (1284, 586), (1287, 583), (1291, 579), (1294, 576), (1298, 572), (1301, 569), (1305, 565), (1310, 560), (1310, 555), (1310, 550), (1310, 545), (1310, 540), (1310, 535), (1310, 530), (1314, 526), (1317, 523), (1321, 519), (1324, 516), (1330, 510), (1335, 510), (1340, 510), (1345, 510), (1350, 510), (1355, 510), (1360, 510), (1365, 510), (1370, 510), (1375, 510), (1380, 510), (1385, 510), (1390, 510), (1390, 515), (1390, 520), (1394, 516), (1397, 513), (1401, 509), (1404, 506), (1408, 502), (1411, 499), (1415, 495), (1420, 490), (1424, 486), (1427, 483), (1431, 479), (1434, 476), (1438, 472), (1441, 469), (1445, 465), (1450, 460), (1450, 455), (1450, 450), (1450, 445), (1450, 440), (1450, 435), (1450, 430), (1454, 426), (1457, 423), (1461, 419), (1464, 416), (1468, 412), (1471, 409), (1475, 405), (1480, 400), (1480, 395), (1480, 390), (1480, 385), (1480, 380), (1480, 375), (1480, 370), (1480, 365), (1480, 360), (1480, 355), (1480, 350), (1480, 345), (1480, 340), (1484, 336), (1487, 333), (1491, 329), (1494, 326), (1498, 322), (1501, 319), (1505, 315), (1510, 310)]"
Planta0,1188,608,NOFUNCIONAL,AscensorInterior,1012,53,SOLARIUM,SOLARIUM,"[(1180, 600), (1184, 596), (1190, 590), (1195, 590), (1200, 590), (1205, 590), (1210, 590), (1215, 590), (1220, 590), (1225, 590), (1230, 590), (1235, 590), (1240, 590), (1245, 590), (1250, 590), (1255, 590), (1260, 590), (1265, 590), (1270, 590), (1275, 590), (1280, 590), (1284, 586), (1287, 583), (1291, 579), (1294, 576), (1298, 572), (1301, 569), (1305, 565), (1310, 560), (1310, 555), (1310, 550), (1310, 545), (1310, 540), (1310, 535), (1310, 530), (1314, 526), (1317, 523), (1321, 519), (1324, 516), (1330, 510), (1334, 514), (1340, 520), (1344, 516), (1350, 510), (1355, 510), (1360, 510), (1365, 510), (1370, 510), (1375, 510), (1380, 510), (1385, 510), (1390, 510), (1395, 510), (1400, 510), (1405, 510), (1410, 510), (1410, 505), (1410, 500), (1410, 495), (1410, 490), (1410, 485), (1410, 480), (1410, 475), (1410, 470), (1410, 465), (1410, 460), (1410, 455), (1410, 450), (1410, 445), (1410, 440), (1410, 435), (1410, 430), (1410, 425), (1410, 420), (1410, 415), (1410, 410), (1410, 405), (1410, 400), (1410, 395), (1410, 390), (1410, 385), (1410, 380), (1410, 375), (1410, 370), (1410, 365), (1410, 360), (1410, 355), (1410, 350), (1410, 345), (1410, 340), (1410, 335), (1410, 330), (1410, 325), (1410, 320), (1410, 315), (1410, 310), (1410, 305), (1410, 300), (1410, 295), (1410, 290), (1410, 285), (1410, 280), (1410, 275), (1410, 270), (1410, 265), (1410, 260), (1410, 255), (1410, 250), (1410, 245), (1410, 240), (1410, 235), (1410, 230), (1410, 225), (1410, 220), (1410, 215), (1410, 210), (1410, 205), (1410, 200), (1410, 195), (1410, 190), (1410, 185), (1410, 180), (1410, 175), (1410, 170), (1410, 165), (1410, 160), (1410, 155), (1410, 150), (1410, 145), (1410, 140), (1410, 135), (1410, 130), (1410, 125), (1410, 120), (1405, 120), (1400, 120), (1395, 120), (1390, 120), (1385, 120), (1380, 120), (1375, 120), (1370, 120), (1365, 120), (1360, 120), (1355, 120), (1350, 120), (1345, 120), (1340, 120), (1335, 120), (1330, 120), (1325, 120), (1320, 120), (1315, 120), (1310, 120), (1305, 120), (1300, 120), (1295, 120), (1290, 120), (1285, 120), (1280, 120), (1275, 120), (1270, 120), (1265, 120), (1260, 120), (1255, 120), (1250, 120), (1245, 120), (1240, 120), (1235, 120), (1230, 120), (1225, 120), (1220, 120), (1215, 120), (1210, 120), (1205, 120), (1200, 120), (1196, 116), (1190, 110), (1185, 110), (1180, 110), (1175, 110), (1170, 110), (1165, 110), (1160, 110), (1155, 110), (1150, 110), (1145, 110), (1140, 110), (1135, 110), (1130, 110), (1126, 106), (1123, 103), (1119, 99), (1116, 96), (1112, 92), (1109, 89), (1105, 85), (1100, 80), (1095, 80), (1090, 80), (1085, 80), (1080, 80), (1075, 80), (1070, 80), (1066, 76), (1063, 73), (1059, 69), (1056, 66), (1052, 62), (1049, 59), (1045, 55), (1040, 50), (1035, 50), (1030, 50), (1025, 50), (1020, 50), (1015, 50), (1010, 50)]"
Planta0,1188,608,NOFUNCIONAL,AscensorInterior,1067,537,DESCANSO,DESCANSO,"[(1180, 600), (1184, 596), (1190, 590), (1195, 590), (1200, 590), (1205, 590), (1210, 590), (1215, 590), (1220, 590), (1225, 590), (1230, 590), (1235, 590), (1240, 590), (1245, 590), (1250, 590), (1255, 590), (1260, 590), (1265, 590), (1270, 590), (1275, 590), (1280, 590), (1284, 586), (1287, 583), (1291, 579), (1294, 576), (1298, 572), (1301, 569), (1305, 565), (1310, 560), (1310, 555), (1310, 550), (1310, 545), (1310, 540), (1310, 535), (1310, 530), (1305, 530), (1300, 530), (1295, 530), (1290, 530), (1285, 530), (1280, 530), (1275, 530), (1270, 530), (1265, 530), (1260, 530), (1255, 530), (1250, 530), (1245, 530), (1240, 530), (1235, 530), (1230, 530), (1225, 530), (1220, 530), (1215, 530), (1210, 530), (1205, 530), (1200, 530), (1195, 530), (1190, 530), (1186, 526), (1183, 523), (1179, 519), (1176, 516), (1170, 510), (1165, 510), (1160, 510), (1155, 510), (1150, 510), (1145, 510), (1140, 510), (1135, 510), (1130, 510), (1125, 510), (1120, 510), (1115, 510), (1110, 510), (1105, 510), (1100, 510), (1095, 510), (1090, 510), (1085, 510), (1080, 510), (1076, 514), (1073, 517), (1069, 521), (1066, 524), (1060, 530)]"
Planta0,1188,608,NOFUNCIONAL,AscensorInterior,605,52,SAUNA,SAUNA,"[(1180, 600), (1180, 595), (1180, 590), (1184, 594), (1187, 597), (1191, 601), (1194, 604), (1198, 608), (1201, 611), (1205, 615), (1210, 620), (1210, 625), (1210, 630), (1210, 635), (1210, 640), (1210, 645), (1210, 650), (1205, 650), (1200, 650), (1195, 650), (1190, 650), (1185, 650), (1180, 650), (1175, 650), (1170, 650), (1165, 650), (1160, 650), (1155, 650), (1150, 650), (1145, 650), (1140, 650), (1135, 650), (1130, 650), (1125, 650), (1120, 650), (1115, 650), (1110, 650), (1105, 650), (1100, 650), (1095, 650), (1090, 650), (1085, 650), (1080, 650), (1075, 650), (1070, 650), (1065, 650), (1060, 650), (1055, 650), (1050, 650), (1045, 650), (1040, 650), (1035, 650), (1030, 650), (1025, 650), (1020, 650), (1015, 650), (1010, 650), (1005, 650), (1000, 650), (995, 650), (990, 650), (985, 650), (980, 650), (975, 650), (970, 650), (965, 650), (960, 650), (955, 650), (950, 650), (945, 650), (940, 650), (935, 650), (930, 650), (925, 650), (920, 650), (915, 650), (910, 650), (906, 646), (903, 643), (899, 639), (896, 636), (892, 632), (889, 629), (885, 625), (880, 620), (876, 616), (873, 613), (869, 609), (866, 606), (862, 602), (859, 599), (855, 595), (850, 590), (846, 586), (843, 583), (839, 579), (836, 576), (832, 572), (829, 569), (825, 565), (820, 560), (820, 555), (820, 550), (820, 545), (820, 540), (820, 535), (820, 530), (816, 526), (813, 523), (809, 519), (806, 516), (800, 510), (796, 514), (790, 520), (786, 516), (780, 510), (775, 510), (770, 510), (765, 510), (760, 510), (755, 510), (750, 510), (745, 510), (740, 510), (735, 510), (730, 510), (725, 510), (720, 510), (716, 506), (710, 500), (710, 495), (710, 490), (710, 485), (710, 480), (710, 475), (710, 470), (710, 465), (710, 460), (710, 455), (710, 450), (710, 445), (710, 440), (710, 435), (710, 430), (710, 425), (710, 420), (710, 415), (710, 410), (710, 405), (710, 400), (710, 395), (710, 390), (710, 385), (710, 380), (710, 375), (710, 370), (710, 365), (710, 360), (710, 355), (710, 350), (710, 345), (710, 340), (710, 335), (710, 330), (710, 325), (710, 320), (710, 315), (710, 310), (710, 305), (710, 300), (710, 295), (710, 290), (710, 285), (710, 280), (710, 275), (710, 270), (710, 265), (710, 260), (710, 255), (710, 250), (710, 245), (710, 240), (710, 235), (710, 230), (710, 225), (710, 220), (710, 215), (710, 210), (710, 205), (710, 200), (710, 195), (710, 190), (710, 185), (710, 180), (710, 175), (710, 170), (710, 165), (710, 160), (710, 155), (710, 150), (710, 145), (710, 140), (706, 136), (703, 133), (699, 129), (696, 126), (692, 122), (689, 119), (685, 115), (680, 110), (676, 114), (670, 120), (666, 116), (660, 110), (655, 110), (650, 110), (645, 110), (640, 110), (635, 110), (630, 110), (625, 110), (620, 110), (615, 110), (610, 110), (605, 110), (600, 110), (600, 105), (600, 100), (600, 95), (600, 90), (600, 85), (600, 80), (600, 75), (600, 70), (600, 65), (600, 60), (600, 55), (600, 50)]"
Planta0,1188,608,NOFUNCIONAL,AscensorInterior,720,47,BANO VAPOR,BAÃ‘O VAPOR,"[(1180, 600), (1180, 595), (1180, 590), (1184, 594), (1187, 597), (1191, 601), (1194, 604), (1198, 608), (1201, 611), (1205, 615), (1210, 620), (1210, 625), (1210, 630), (1210, 635), (1210, 640), (1210, 645), (1210, 650), (1205, 650), (1200, 650), (1195, 650), (1190, 650), (1185, 650), (1180, 650), (1175, 650), (1170, 650), (1165, 650), (1160, 650), (1155, 650), (1150, 650), (1145, 650), (1140, 650), (1135, 650), (1130, 650), (1125, 650), (1120, 650), (1115, 650), (1110, 650), (1105, 650), (1100, 650), (1095, 650), (1090, 650), (1085, 650), (1080, 650), (1075, 650), (1070, 650), (1065, 650), (1060, 650), (1055, 650), (1050, 650), (1045, 650), (1040, 650), (1035, 650), (1030, 650), (1025, 650), (1020, 650), (1015, 650), (1010, 650), (1005, 650), (1000, 650), (995, 650), (990, 650), (985, 650), (980, 650), (975, 650), (970, 650), (965, 650), (960, 650), (955, 650), (950, 650), (945, 650), (940, 650), (935, 650), (930, 650), (925, 650), (920, 650), (915, 650), (910, 650), (906, 646), (903, 643), (899, 639), (896, 636), (892, 632), (889, 629), (885, 625), (880, 620), (876, 616), (873, 613), (869, 609), (866, 606), (862, 602), (859, 599), (855, 595), (850, 590), (846, 586), (843, 583), (839, 579), (836, 576), (832, 572), (829, 569), (825, 565), (820, 560), (820, 555), (820, 550), (820, 545), (820, 540), (820, 535), (820, 530), (815, 530), (810, 530), (806, 526), (803, 523), (799, 519), (796, 516), (790, 510), (785, 510), (780, 510), (775, 510), (770, 510), (765, 510), (760, 510), (755, 510), (750, 510), (745, 510), (740, 510), (735, 510), (730, 510), (726, 506), (723, 503), (719, 499), (716, 496), (710, 490), (710, 485), (710, 480), (710, 475), (710, 470), (710, 465), (710, 460), (710, 455), (710, 450), (710, 445), (710, 440), (710, 435), (710, 430), (710, 425), (710, 420), (710, 415), (710, 410), (710, 405), (710, 400), (710, 395), (710, 390), (710, 385), (710, 380), (710, 375), (710, 370), (710, 365), (710, 360), (710, 355), (710, 350), (710, 345), (710, 340), (710, 335), (710, 330), (710, 325), (710, 320), (710, 315), (710, 310), (710, 305), (710, 300), (710, 295), (710, 290), (710, 285), (710, 280), (710, 275), (710, 270), (710, 265), (710, 260), (710, 255), (710, 250), (710, 245), (710, 240), (710, 235), (710, 230), (710, 225), (710, 220), (710, 215), (710, 210), (710, 205), (710, 200), (710, 195), (710, 190), (710, 185), (710, 180), (710, 175), (710, 170), (710, 165), (710, 160), (710, 155), (710, 150), (710, 145), (710, 140), (710, 135), (710, 130), (715, 130), (720, 130), (716, 126), (713, 123), (709, 119), (706, 116), (702, 112), (699, 109), (695, 105), (690, 100), (690, 95), (690, 90), (690, 85), (690, 80), (690, 75), (690, 70), (694, 66), (697, 63), (701, 59), (704, 56), (708, 52), (711, 49), (715, 45), (720, 40)]"
Planta0,1188,608,NOFUNCIONAL,AscensorInterior,850,947,VESTUARIO,VestuarioMasculino,"[(1180, 600), (1185, 600), (1190, 600), (1195, 600), (1200, 600), (1205, 600), (1210, 600), (1210, 605), (1210, 610), (1210, 615), (1210, 620), (1210, 625), (1210, 630), (1210, 635), (1210, 640), (1210, 645), (1210, 650), (1210, 655), (1210, 660), (1206, 664), (1203, 667), (1199, 671), (1196, 674), (1192, 678), (1189, 681), (1185, 685), (1180, 690), (1176, 694), (1173, 697), (1169, 701), (1166, 704), (1162, 708), (1159, 711), (1155, 715), (1150, 720), (1146, 724), (1143, 727), (1139, 731), (1136, 734), (1132, 738), (1129, 741), (1125, 745), (1120, 750), (1120, 755), (1120, 760), (1120, 765), (1120, 770), (1120, 775), (1120, 780), (1116, 784), (1113, 787), (1109, 791), (1106, 794), (1102, 798), (1099, 801), (1095, 805), (1090, 810), (1086, 814), (1083, 817), (1079, 821), (1076, 824), (1072, 828), (1069, 831), (1065, 835), (1060, 840), (1055, 840), (1050, 840), (1045, 840), (1040, 840), (1035, 840), (1030, 840), (1025, 840), (1020, 840), (1015, 840), (1010, 840), (1005, 840), (1000, 840), (1000, 845), (1000, 850), (996, 854), (993, 857), (989, 861), (986, 864), (982, 868), (979, 871), (975, 875), (970, 880), (966, 884), (963, 887), (959, 891), (956, 894), (952, 898), (949, 901), (945, 905), (940, 910), (935, 910), (930, 910), (925, 910), (920, 910), (915, 910), (910, 910), (905, 910), (900, 910), (895, 910), (890, 910), (885, 910), (880, 910), (876, 914), (873, 917), (869, 921), (866, 924), (862, 928), (859, 931), (855, 935), (850, 940)]"
Planta0,1188,608,NOFUNCIONAL,AscensorInterior,1376,941,VESTUARIO,VestuarioFemenino,"[(1180, 600), (1185, 600), (1190, 600), (1195, 600), (1200, 600), (1205, 600), (1210, 600), (1210, 605), (1210, 610), (1210, 615), (1210, 620), (1210, 625), (1210, 630), (1210, 635), (1210, 640), (1210, 645), (1210, 650), (1210, 655), (1210, 660), (1206, 664), (1203, 667), (1199, 671), (1196, 674), (1192, 678), (1189, 681), (1185, 685), (1180, 690), (1176, 694), (1173, 697), (1169, 701), (1166, 704), (1162, 708), (1159, 711), (1155, 715), (1150, 720), (1146, 724), (1143, 727), (1139, 731), (1136, 734), (1132, 738), (1129, 741), (1125, 745), (1120, 750), (1120, 755), (1120, 760), (1120, 765), (1120, 770), (1120, 775), (1120, 780), (1124, 784), (1127, 787), (1131, 791), (1134, 794), (1138, 798), (1141, 801), (1145, 805), (1150, 810), (1154, 814), (1157, 817), (1161, 821), (1164, 824), (1168, 828), (1171, 831), (1175, 835), (1180, 840), (1184, 844), (1190, 850), (1195, 850), (1200, 850), (1205, 850), (1210, 850), (1215, 850), (1220, 850), (1224, 854), (1227, 857), (1231, 861), (1234, 864), (1238, 868), (1241, 871), (1245, 875), (1250, 880), (1254, 884), (1257, 887), (1261, 891), (1264, 894), (1268, 898), (1271, 901), (1275, 905), (1280, 910), (1285, 910), (1290, 910), (1295, 910), (1300, 910), (1305, 910), (1310, 910), (1315, 910), (1320, 910), (1325, 910), (1330, 910), (1335, 910), (1340, 910), (1344, 914), (1347, 917), (1351, 921), (1354, 924), (1358, 928), (1361, 931), (1365, 935), (1370, 940)]"
Planta0,765,683,NOFUNCIONAL,EscaleraIzq,614,319,PP,PP,"[(760, 680), (764, 684), (767, 687), (771, 691), (774, 694), (780, 700), (780, 705), (780, 710), (780, 715), (780, 720), (780, 725), (780, 730), (785, 730), (790, 730), (795, 730), (800, 730), (805, 730), (810, 730), (814, 726), (817, 723), (821, 719), (824, 716), (828, 712), (831, 709), (835, 705), (840, 700), (836, 696), (833, 693), (829, 689), (826, 686), (820, 680), (820, 675), (820, 670), (820, 665), (820, 660), (820, 655), (820, 650), (820, 645), (820, 640), (820, 635), (820, 630), (820, 625), (820, 620), (820, 615), (820, 610), (820, 605), (820, 600), (820, 595), (820, 590), (820, 585), (820, 580), (820, 575), (820, 570), (820, 565), (820, 560), (820, 555), (820, 550), (820, 545), (820, 540), (820, 535), (820, 530), (816, 526), (813, 523), (809, 519), (806, 516), (800, 510), (795, 510), (790, 510), (785, 510), (780, 510), (775, 510), (770, 510), (765, 510), (760, 510), (755, 510), (750, 510), (745, 510), (740, 510), (736, 514), (730, 520), (725, 520), (720, 520), (715, 520), (710, 520), (705, 520), (700, 520), (695, 520), (690, 520), (685, 520), (680, 520), (675, 520), (670, 520), (666, 516), (663, 513), (659, 509), (656, 506), (652, 502), (649, 499), (645, 495), (640, 490), (640, 485), (640, 480), (640, 475), (640, 470), (640, 465), (640, 460), (640, 455), (640, 450), (640, 445), (640, 440), (640, 435), (640, 430), (640, 425), (640, 420), (640, 415), (640, 410), (640, 405), (640, 400), (640, 395), (640, 390), (640, 385), (640, 380), (640, 375), (640, 370), (636, 366), (633, 363), (629, 359), (626, 356), (622, 352), (619, 349), (615, 345), (610, 340), (610, 335), (610, 330), (610, 325), (610, 320), (610, 315), (610, 310)]"
Planta0,765,683,NOFUNCIONAL,EscaleraIzq,1071,318,PG,PG,"[(760, 680), (764, 684), (767, 687), (771, 691), (774, 694), (780, 700), (780, 705), (780, 710), (780, 715), (780, 720), (780, 725), (780, 730), (785, 730), (790, 730), (795, 730), (800, 730), (805, 730), (810, 730), (814, 726), (817, 723), (821, 719), (824, 716), (828, 712), (831, 709), (835, 705), (840, 700), (844, 696), (847, 693), (851, 689), (854, 686), (858, 682), (861, 679), (865, 675), (870, 670), (875, 670), (880, 670), (885, 670), (890, 670), (895, 670), (900, 670), (905, 670), (910, 670), (915, 670), (920, 670), (925, 670), (930, 670), (935, 670), (940, 670), (945, 670), (950, 670), (955, 670), (960, 670), (965, 670), (970, 670), (975, 670), (980, 670), (985, 670), (990, 670), (995, 670), (1000, 670), (1005, 670), (1010, 670), (1015, 670), (1020, 670), (1025, 670), (1030, 670), (1035, 670), (1040, 670), (1045, 670), (1050, 670), (1055, 670), (1060, 670), (1065, 670), (1070, 670), (1075, 670), (1080, 670), (1085, 670), (1090, 670), (1095, 670), (1100, 670), (1105, 670), (1110, 670), (1115, 670), (1120, 670), (1125, 670), (1130, 670), (1135, 670), (1140, 670), (1145, 670), (1150, 670), (1155, 670), (1160, 670), (1165, 670), (1170, 670), (1175, 670), (1180, 670), (1185, 670), (1190, 670), (1195, 670), (1200, 670), (1204, 666), (1207, 663), (1211, 659), (1214, 656), (1218, 652), (1221, 649), (1225, 645), (1230, 640), (1234, 636), (1237, 633), (1241, 629), (1244, 626), (1248, 622), (1251, 619), (1255, 615), (1260, 610), (1264, 606), (1267, 603), (1271, 599), (1274, 596), (1278, 592), (1281, 589), (1285, 585), (1290, 580), (1294, 576), (1297, 573), (1301, 569), (1304, 566), (1310, 560), (1310, 555), (1310, 550), (1310, 545), (1310, 540), (1310, 535), (1310, 530), (1314, 526), (1317, 523), (1321, 519), (1324, 516), (1330, 510), (1334, 514), (1340, 520), (1345, 520), (1350, 520), (1355, 520), (1360, 520), (1365, 520), (1370, 520), (1375, 520), (1380, 520), (1385, 520), (1390, 520), (1395, 520), (1400, 520), (1404, 516), (1407, 513), (1411, 509), (1414, 506), (1418, 502), (1421, 499), (1425, 495), (1430, 490), (1426, 486), (1423, 483), (1419, 479), (1416, 476), (1412, 472), (1409, 469), (1405, 465), (1400, 460), (1395, 460), (1390, 460), (1385, 460), (1380, 460), (1375, 460), (1370, 460), (1366, 456), (1363, 453), (1359, 449), (1356, 446), (1352, 442), (1349, 439), (1345, 435), (1340, 430), (1335, 430), (1330, 430), (1325, 430), (1320, 430), (1315, 430), (1310, 430), (1306, 426), (1303, 423), (1299, 419), (1296, 416), (1292, 412), (1289, 409), (1285, 405), (1280, 400), (1275, 400), (1270, 400), (1265, 400), (1260, 400), (1255, 400), (1250, 400), (1246, 396), (1243, 393), (1239, 389), (1236, 386), (1232, 382), (1229, 379), (1225, 375), (1220, 370), (1215, 370), (1210, 370), (1205, 370), (1200, 370), (1195, 370), (1190, 370), (1186, 366), (1183, 363), (1179, 359), (1176, 356), (1172, 352), (1169, 349), (1165, 345), (1160, 340), (1155, 340), (1150, 340), (1145, 340), (1140, 340), (1135, 340), (1130, 340), (1126, 336), (1123, 333), (1119, 329), (1116, 326), (1112, 322), (1109, 319), (1105, 315), (1100, 310), (1095, 310), (1090, 310), (1085, 310), (1080, 310), (1075, 310), (1070, 310)]"
Planta0,765,683,NOFUNCIONAL,EscaleraIzq,1519,315,Hidromasaje,Hidromasaje,"[(760, 680), (764, 684), (767, 687), (771, 691), (774, 694), (780, 700), (780, 705), (780, 710), (780, 715), (780, 720), (780, 725), (780, 730), (785, 730), (790, 730), (795, 730), (800, 730), (805, 730), (810, 730), (814, 726), (817, 723), (821, 719), (824, 716), (828, 712), (831, 709), (835, 705), (840, 700), (844, 696), (847, 693), (851, 689), (854, 686), (858, 682), (861, 679), (865, 675), (870, 670), (875, 670), (880, 670), (885, 670), (890, 670), (895, 670), (900, 670), (905, 670), (910, 670), (915, 670), (920, 670), (925, 670), (930, 670), (935, 670), (940, 670), (945, 670), (950, 670), (955, 670), (960, 670), (965, 670), (970, 670), (975, 670), (980, 670), (985, 670), (990, 670), (995, 670), (1000, 670), (1005, 670), (1010, 670), (1015, 670), (1020, 670), (1025, 670), (1030, 670), (1035, 670), (1040, 670), (1045, 670), (1050, 670), (1055, 670), (1060, 670), (1065, 670), (1070, 670), (1075, 670), (1080, 670), (1085, 670), (1090, 670), (1095, 670), (1100, 670), (1105, 670), (1110, 670), (1115, 670), (1120, 670), (1125, 670), (1130, 670), (1135, 670), (1140, 670), (1145, 670), (1150, 670), (1155, 670), (1160, 670), (1165, 670), (1170, 670), (1175, 670), (1180, 670), (1185, 670), (1190, 670), (1195, 670), (1200, 670), (1204, 666), (1207, 663), (1211, 659), (1214, 656), (1218, 652), (1221, 649), (1225, 645), (1230, 640), (1234, 636), (1237, 633), (1241, 629), (1244, 626), (1248, 622), (1251, 619), (1255, 615), (1260, 610), (1264, 606), (1267, 603), (1271, 599), (1274, 596), (1278, 592), (1281, 589), (1285, 585), (1290, 580), (1294, 576), (1297, 573), (1301, 569), (1304, 566), (1310, 560), (1310, 555), (1310, 550), (1310, 545), (1310, 540), (1310, 535), (1310, 530), (1314, 526), (1317, 523), (1321, 519), (1324, 516), (1330, 510), (1335, 510), (1340, 510), (1345, 510), (1350, 510), (1355, 510), (1360, 510), (1365, 510), (1370, 510), (1375, 510), (1380, 510), (1385, 510), (1390, 510), (1390, 515), (1390, 520), (1394, 516), (1397, 513), (1401, 509), (1404, 506), (1408, 502), (1411, 499), (1415, 495), (1420, 490), (1424, 486), (1427, 483), (1431, 479), (1434, 476), (1438, 472), (1441, 469), (1445, 465), (1450, 460), (1450, 455), (1450, 450), (1450, 445), (1450, 440), (1450, 435), (1450, 430), (1454, 426), (1457, 423), (1461, 419), (1464, 416), (1468, 412), (1471, 409), (1475, 405), (1480, 400), (1480, 395), (1480, 390), (1480, 385), (1480, 380), (1480, 375), (1480, 370), (1480, 365), (1480, 360), (1480, 355), (1480, 350), (1480, 345), (1480, 340), (1484, 336), (1487, 333), (1491, 329), (1494, 326), (1498, 322), (1501, 319), (1505, 315), (1510, 310)]"
